what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1299207078269
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1299207078269
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1299207078269
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1299207078269
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1299207078269
started,bundle,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.ui",1299207078269
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1299207078269
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1299207078269
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1299207078269
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1299207078269
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1299207078269
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1299207078269
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1299207078269
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1299207078269
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1299207078269
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1299207078269
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1299207078269
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1299207078269
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1299207078269
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1299207078269
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1299207078269
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1299207078270
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1299207078270
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1299207078270
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1299207078270
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1299207078270
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1299207078270
os,sysinfo,,,"win32",1299207078274
arch,sysinfo,,,"x86",1299207078274
ws,sysinfo,,,"win32",1299207078274
locale,sysinfo,,,"zh_TW",1299207078274
processors,sysinfo,,,"2",1299207078275
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1299207078275
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1299207078275
java.specification.name,sysinfo,,,"Java Platform API Specification",1299207078275
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1299207078275
java.specification.version,sysinfo,,,"1.6",1299207078275
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1299207078275
java.version,sysinfo,,,"1.6.0_23",1299207078275
java.vm.info,sysinfo,,,"mixed mode, sharing",1299207078275
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1299207078275
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1299207078275
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1299207078275
java.vm.specification.version,sysinfo,,,"1.0",1299207078275
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1299207078275
java.vm.version,sysinfo,,,"19.0-b09",1299207078275
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1299207078279
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1299207078279
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1299207078293
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1299207078412
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1299207078492
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1299207078685
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1299207078953
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1299207079414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207079554
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1299207079970
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1299207079970
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1299207081145
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1299207081158
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1299207081162
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1299207081422
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1299207082464
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1299207082464
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1299207082599
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1299207082644
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1299207082899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207167730
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207169698
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207170829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207173446
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207174842
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207175207
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207197264
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207202410
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1299207239891
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1299207239921
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1299207295817
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.203.v20110201,"org.eclipse.jst.server.tomcat.core",1299207295822
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1299207295859
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1299207295865
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1299207365763
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207521340
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207522043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207639030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207639862
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207661689
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207664137
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1299207667291
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1299207667322
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207668666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207672826
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207675262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207679508
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207681829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207682154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207740445
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207741223
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207754709
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207780865
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207782185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207827508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207835509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207852122
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207856638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207861115
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207861136
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207919608
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207925993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207978840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299207980922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208024924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208040215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208062497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208063726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208064720
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208065241
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208077221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208090798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208113591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208119527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208129428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208129441
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208324397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208327834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208330441
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208332131
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208449493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208451537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208550672
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208551113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208557763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208559186
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208576710
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208588038
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208677392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208679596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208702782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208703111
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208728655
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208730937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208742785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208743477
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208754538
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208756718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208770648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208771009
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208813916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208815846
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208820192
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208820782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208854447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208857684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208865490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208866182
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208878534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208880845
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1299208883726
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1299208883728
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1299208883733
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1299208883776
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1299208883808
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1299208885322
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1299208885476
started,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1299208887685
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1299208888612
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1299208888714
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208996670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299208998360
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209000066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209002462
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209015630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209016445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209022411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209030010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209061926
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209065920
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209067862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209067888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209080811
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209083120
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209216395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209217371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209833133
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209837674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209864236
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209879806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209880648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209882362
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209896339
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209896468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299209897670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210034906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210035327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210036071
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210036678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210174025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210175343
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210176432
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210176773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210235442
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210236065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210246112
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210246637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210247327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210247705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210248289
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210249207
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210279757
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210280329
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210280921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210282074
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210339939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210342777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210343787
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210344871
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210346014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210346422
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210347790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210349313
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210351606
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210353229
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210354254
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210355423
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210356274
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210356684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210366175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210366865
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299210382046
